Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
2250,47V,CURTIS MUNI,Curtis Municipal Airport,Airport,ACE,FRONTIER,CURTIS,NE,Public Use,40.63875,-100.473417,Yes
2458,JFK,JOHN F KENNEDY INTL,John F Kennedy Int'l Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.639751,-73.778926,Yes
2513,2D7,BEACH CITY,Beach City Airport,Airport,AGL,STARK,BEACH CITY,OH,Public Use,40.646351,-81.5559,Yes
2583,5D6,PARSONS,Parsons Airport,Airport,AGL,CARROLL,CARROLLTON,OH,Public Use,40.648117,-81.068707,Yes
4139,1Q2,SPAULDING,,Airport,AWP,LASSEN,SUSANVILLE,CA,Public Use,40.650306,-120.768509,No
2262,08K,HARVARD STATE,Harvard State Airport,Airport,ACE,CLAY,HARVARD,NE,Public Use,40.651333,-98.079889,Yes
2839,ABE,LEHIGH VALLEY INTL,Lehigh Valley Int'l Airport,Airport,AEA,LEHIGH,ALLENTOWN,PA,Federalized/Commercial,40.652361,-75.440417,Yes
1023,FSW,FORT MADISON MUNI,Fort Madison Municipal Airport,Airport,ACE,LEE,FORT MADISON,IA,Public Use,40.659111,-91.32775,Yes
1181,PIA,GENERAL DOWNING - PEORIA INTL,Gen Wayne A Downing Peoria Int'l,Airport,AGL,PEORIA,PEORIA,IL,Federalized/Commercial,40.664194,-89.69325,Yes
2530,02G,COLUMBIANA COUNTY,Columbiana County Airport,Airport,AGL,COLUMBIANA,EAST LIVERPOOL,OH,Public Use,40.673313,-80.641406,Yes
2842,RVL,MIFFLIN COUNTY,Mifflin County Airport,Airport,AEA,MIFFLIN,REEDSVILLE,PA,Public Use,40.677389,-77.626833,Yes
1000,TVK,CENTERVILLE MUNI,Centerville Municipal Airport,Airport,ACE,APPANOOSE,CENTERVILLE,IA,Public Use,40.684417,-92.901,Yes
2332,EWR,NEWARK LIBERTY INTL,Newark Liberty Int'l Airport,Airport,AEA,ESSEX,NEWARK,NJ,Federalized/Commercial,40.6925,-74.168667,Yes
4879,JRB,DOWNTOWN MANHATTAN/WALL ST,,Airport,AEA,NEW YORK,NEW YORK,NY,Public Use,40.701214,-74.009028,No
4350,43I,MISSISSINEWA RESERVOIR LANDING AREA,,Airport,AGL,WABASH,PERU,IN,Public Use,40.703653,-85.932488,No
1037,1Y3,JUDGE LEWIS FLD MT AYR MUNI,Mt Ayr Municipal Airport,Airport,ACE,RINGGOLD,MOUNT AYR,IA,Public Use,40.706389,-94.220278,Yes
2858,ZER,SCHUYLKILL COUNTY /JOE ZERBEY/,Schuylkill County Airport,Airport,AEA,SCHUYLKILL,POTTSVILLE,PA,Public Use,40.706472,-76.373139,Yes
5061,P09,LAKEHILL,,Airport,AEA,BUTLER,MARS,PA,Public Use,40.707011,-80.030337,No
2561,AOH,LIMA ALLEN COUNTY,Lima Allen County Airport,Airport,AGL,ALLEN,LIMA,OH,Public Use,40.707478,-84.027078,Yes
1311,MCX,WHITE COUNTY,White County Airport,Airport,AGL,WHITE,MONTICELLO,IN,Public Use,40.708816,-86.766761,Yes
1275,GGP,LOGANSPORT/CASS COUNTY,Logansport Municipal Airport,Airport,AGL,CASS,LOGANSPORT,IN,Public Use,40.711278,-86.372694,Yes
1281,C40,MILLER,Miller Airport,Airport,AGL,WELLS,BLUFFTON,IN,Public Use,40.716713,-85.249971,Yes
3384,ENV,WENDOVER,Wendover Airport,Airport,ANM,TOOELE,WENDOVER,UT,Public Use,40.718694,-114.030889,Yes
572,O19,KNEELAND,Kneeland Airport,Airport,AWP,HUMBOLDT,EUREKA,CA,Public Use,40.719056,-123.927222,Yes
1070,ICL,SCHENCK FIELD,Schenck Field Airport,Airport,ACE,PAGE,CLARINDA,IA,Public Use,40.722194,-95.026611,Yes
2268,EAR,KEARNEY RGNL,Kearney Municipal Airport,Airport,ACE,BUFFALO,KEARNEY,NE,Public Use,40.727028,-99.006778,Yes
2485,FRG,REPUBLIC,Republic Airport,Airport,AEA,SUFFOLK,FARMINGDALE,NY,Public Use,40.728778,-73.413417,Yes
998,4K6,BLOOMFIELD MUNI,Bloomfield Municipal Airport,Airport,ACE,DAVIS,BLOOMFIELD,IA,Public Use,40.732106,-92.428269,Yes
4906,6N7,NEW YORK SKYPORTS INC,,Airport,AEA,NEW YORK,NEW YORK,NY,Public Use,40.733991,-73.972916,No
4230,6K9,KEOSAUQUA MUNI,,Airport,ACE,VAN BUREN,KEOSAUQUA,IA,Public Use,40.73475,-91.948783,No
5053,P91,FLYING M AERODROME,,Airport,AEA,LEHIGH,GERMANSVILLE,PA,Public Use,40.737531,-75.705417,No
2807,N43,BRADEN AIRPARK,Braden Airpark,Airport,AEA,NORTHAMPTON,EASTON,PA,Public Use,40.742167,-75.242944,Yes
4881,6N5,EAST 34TH STREET,,Airport,AEA,NEW YORK,NEW YORK,NY,Public Use,40.742602,-73.972083,No
583,O54,LONNIE POOL FIELD/WEAVERVILLE,Lonnie Pool Field,Airport,AWP,TRINITY,WEAVERVILLE,CA,Public Use,40.74725,-122.922333,Yes
751,33V,WALDEN-JACKSON COUNTY,Walden-Jackson County Airport,Airport,ANM,JACKSON,WALDEN,CO,Public Use,40.750389,-106.271528,Yes
1071,SDA,SHENANDOAH MUNI,Shenandoah Municipal Airport,Airport,ACE,FREMONT,SHENANDOAH,IA,Public Use,40.751611,-95.413667,Yes
2542,GQQ,GALION MUNI,Galion Municipal Airport,Airport,AGL,RICHLAND,GALION,OH,Public Use,40.753389,-82.723806,Yes
4922,JRA,WEST 30TH ST.,,Airport,AEA,NEW YORK,NEW YORK,NY,Public Use,40.754546,-74.007084,No
4224,,CORYDON,,Airport,ACE,WAYNE,CORYDON,IA,Public Use,40.757861,-93.237972,No
4868,23N,BAYPORT AERODROME,,Airport,AEA,SUFFOLK,BAYPORT,NY,Public Use,40.758431,-73.053721,No
1271,50I,KENTLAND MUNI,Kentland Municipal Airport,Airport,AGL,NEWTON,KENTLAND,IN,Public Use,40.758732,-87.428219,Yes
1308,IWH,WABASH MUNI,Wabash Municipal Airport,Airport,AGL,WABASH,WABASH,IN,Public Use,40.761972,-85.79875,Yes
2861,69N,SLATINGTON,Slatington Airport,Airport,AEA,LEHIGH,SLATINGTON,PA,Public Use,40.763594,-75.604852,Yes
2802,BVI,BEAVER COUNTY,Beaver County Airport,Airport,AEA,BEAVER,BEAVER FALLS,PA,Public Use,40.772472,-80.391444,Yes
4326,2C6,TRI-COUNTY,,Airport,AGL,KNOX,YATES CITY,IL,Public Use,40.774,-90.074417,No
2810,BTP,BUTLER COUNTY/K W SCHOLTER FIELD,Butler County Airport,Airport,AEA,BUTLER,BUTLER,PA,Public Use,40.776583,-79.951083,Yes
2462,LGA,LA GUARDIA,Laguardia Airport,Airport,AEA,QUEENS,NEW YORK,NY,Federalized/Commercial,40.77725,-73.872611,Yes
534,O33,EUREKA MUNI,Eureka Municipal Airport,Airport,AWP,HUMBOLDT,EUREKA,CA,Public Use,40.780861,-124.212278,Yes
2588,17G,PORT BUCYRUS-CRAWFORD COUNTY,Port Bucyrus-Crawford County Arpt,Airport,AGL,CRAWFORD,BUCYRUS,OH,Public Use,40.781556,-82.974806,Yes
1075,BRL,SOUTHEAST IOWA RGNL,Southeast Iowa Regional Airport,Airport,ACE,DES MOINES,BURLINGTON,IA,Public Use,40.783222,-91.1255,Yes
4354,I76,PERU MUNI,,Airport,AGL,MIAMI,PERU,IN,Public Use,40.785772,-86.146433,No
3377,SLC,SALT LAKE CITY INTL,Salt Lake City Int'l Airport,Airport,ANM,SALT LAKE,SALT LAKE CITY,UT,Federalized/Commercial,40.788388,-111.977773,Yes
2267,LXN,JIM KELLY FIELD,Jim Kelly Field,Airport,ACE,DAWSON,LEXINGTON,NE,Public Use,40.790424,-99.775914,Yes
4923,0D7,ADA,,Airport,AGL,HARDIN,ADA,OH,Public Use,40.790608,-83.829104,No
2465,ISP,LONG ISLAND MAC ARTHUR,Long Island Macarthur Airport,Airport,AEA,SUFFOLK,NEW YORK,NY,Federalized/Commercial,40.79525,-73.100222,Yes
1203,3MY,MOUNT HAWLEY AUXILIARY,Mount Hawley Auxiliary Airport,Airport,AGL,PEORIA,PEORIA,IL,Public Use,40.795278,-89.613417,Yes
2331,MMU,MORRISTOWN MUNI,Morristown Municipal Airport,Airport,AEA,MORRIS,MORRISTOWN,NJ,Public Use,40.799333,-74.414889,Yes
2878,PJC,ZELIENOPLE MUNI,Zelienople Municipal Airport,Airport,AEA,BEAVER,ZELIENOPLE,PA,Public Use,40.801972,-80.160861,Yes
628,O39,RAVENDALE,Ravendale Airport,Airport,AWP,LASSEN,RAVENDALE,CA,Public Use,40.803278,-120.366222,Yes
603,EKA,MURRAY FIELD,Murray Field,Airport,AWP,HUMBOLDT,EUREKA,CA,Public Use,40.803389,-124.112792,Yes
2834,22N,JAKE ARNER MEMORIAL,Jake Arner Memorial Airport,Airport,AEA,CARBON,LEHIGHTON,PA,Public Use,40.809509,-75.761496,Yes
5046,N16,CENTRE AIRPARK,,Airport,AEA,CENTRE,CENTRE HALL,PA,Public Use,40.811731,-77.657219,No
4819,N05,HACKETTSTOWN,,Airport,AEA,WARREN,HACKETTSTOWN,NJ,Public Use,40.820099,-74.855167,No
2847,SEG,PENN VALLEY,Penn Valley Airport,Airport,AEA,SNYDER,SELINSGROVE,PA,Public Use,40.821235,-76.864172,Yes
2565,MFD,MANSFIELD LAHM RGNL,Mansfield Lahm Municipal Airport,Airport,AGL,RICHLAND,MANSFIELD,OH,Public Use,40.821417,-82.516639,Yes
2430,HWV,BROOKHAVEN,Brookhaven Airport,Airport,AEA,SUFFOLK,SHIRLEY,NY,Public Use,40.821944,-72.866917,Yes
2467,49N,LUFKER,Lufkers Airport,Airport,AEA,SUFFOLK,EAST MORICHES,NY,Public Use,40.824821,-72.750933,Yes
2399,EKO,ELKO RGNL,Elko Regional Airport,Airport,AWP,ELKO,ELKO,NV,Federalized/Commercial,40.824917,-115.791694,Yes
4914,7N3,SANDS POINT,,Airport,AEA,NASSAU,PORT WASHINGTON,NY,Public Use,40.827417,-73.717083,No
2493,1N2,SPADARO,Spadaro Airport,Airport,AEA,SUFFOLK,EAST MORICHES,NY,Public Use,40.827876,-72.748711,Yes
2294,64V,WALLACE MUNI,Wallace Municipal Airport,Airport,ACE,LINCOLN,WALLACE,NE,Public Use,40.832224,-101.164045,Yes
2846,N79,NORTHUMBERLAND COUNTY,Northumberland County Airport,Airport,AEA,NORTHUMBERLAND,SHAMOKIN,PA,Public Use,40.836917,-76.552444,Yes
4972,5D1,STARK COUNTY SHERIFF,,Airport,AGL,STARK,CANTON,OH,Public Use,40.839781,-81.308165,No
2448,FOK,FRANCIS S GABRESKI,Francis Gabreski Airport,Airport,AEA,SUFFOLK,WESTHAMPTON BEACH,NY,Public Use,40.843667,-72.631778,Yes
2804,14N,BELTZVILLE,Beltzville Airport,Airport,AEA,CARBON,LEHIGHTON,PA,Public Use,40.844259,-75.635466,Yes
4882,6N6,EVERS,,Airport,AEA,BRONX,NEW YORK,NY,Public Use,40.845934,-73.816245,No
4918,87N,SOUTHAMPTON,,Airport,AEA,SUFFOLK,SOUTHAMPTON,NY,Public Use,40.847323,-72.463977,No
2868,UNV,UNIVERSITY PARK,University Park Airport,Airport,AEA,CENTRE,STATE COLLEGE,PA,Federalized/Commercial,40.849278,-77.848694,Yes
4823,2N7,LITTLE FERRY,,Airport,AEA,BERGEN,LITTLE FERRY,NJ,Public Use,40.8501,-74.032918,No
2341,TEB,TETERBORO,Teterboro Airport,Airport,AEA,BERGEN,TETERBORO,NJ,Public Use,40.850101,-74.060836,Yes
2270,LNK,LINCOLN,Lincoln Municipal Airport,Airport,ACE,LANCASTER,LINCOLN,NE,Federalized/Commercial,40.850889,-96.759111,Yes
5045,3G9,BUTLER FARM SHOW,,Airport,AEA,BUTLER,BUTLER,PA,Public Use,40.852564,-79.97478,No
1264,HHG,HUNTINGTON MUNI,Huntington Municipal Airport,Airport,AGL,HUNTINGTON,HUNTINGTON,IN,Public Use,40.852917,-85.457056,Yes
2604,VNW,VAN WERT COUNTY,Van Wert County Airport,Airport,AGL,VAN WERT,VAN WERT,OH,Public Use,40.863829,-84.606358,Yes
2287,SWT,SEWARD MUNI,Seward Municipal Airport,Airport,ACE,SEWARD,SEWARD,NE,Public Use,40.864722,-97.109222,Yes
4795,0J9,FLYING V,,Airport,ACE,SEWARD,UTICA,NE,Public Use,40.867833,-97.354211,No
3378,BTF,SKYPARK,Skypark Airport,Airport,ANM,DAVIS,BOUNTIFUL,UT,Public Use,40.869389,-111.927161,Yes
2246,CZD,COZAD MUNI,Cozad Municipal Airport,Airport,ACE,DAWSON,COZAD,NE,Public Use,40.869592,-100.004252,Yes
2260,GGF,GRANT MUNI,Grant Municipal Airport,Airport,ACE,PERKINS,GRANT,NE,Public Use,40.870663,-101.733879,Yes
4971,12G,SHELBY COMMUNITY,,Airport,AGL,RICHLAND,SHELBY,OH,Public Use,40.872861,-82.697389,No
2608,BJJ,WAYNE COUNTY,Wayne County Airport,Airport,AGL,WAYNE,WOOSTER,OH,Public Use,40.874833,-81.88825,Yes
2323,CDW,ESSEX COUNTY,Essex County Airport,Airport,AEA,ESSEX,CALDWELL,NJ,Public Use,40.875222,-74.281361,Yes
4981,56D,WYANDOT COUNTY,,Airport,AGL,WYANDOT,UPPER SANDUSKY,OH,Public Use,40.883369,-83.314532,No
4950,8G8,KOONS,,Airport,AGL,COLUMBIANA,SALEM,OH,Public Use,40.883392,-80.88314,No
5074,79N,RIDGE SOARING,,Airport,AEA,CENTRE,UNIONVILLE,PA,Public Use,40.883949,-77.907226,No
2841,PSB,MID-STATE,Mid-State Regional Airport,Airport,AEA,CENTRE,PHILIPSBURG,PA,Public Use,40.884391,-78.087342,Yes
2515,5G7,BLUFFTON,Bluffton Airport,Airport,AGL,HANCOCK,BLUFFTON,OH,Public Use,40.885444,-83.868639,Yes
5040,N96,BELLEFONTE,,Airport,AEA,CENTRE,BELLEFONTE,PA,Public Use,40.88554,-77.816268,No
5067,N74,PENNS CAVE,,Airport,AEA,CENTRE,CENTRE HALL,PA,Public Use,40.890342,-77.602496,No
2866,71N,SUNBURY,Sunbury Airport,Airport,AEA,NORTHUMBERLAND,SUNBURY,PA,Public Use,40.891752,-76.778853,Yes
2233,AUH,AURORA MUNI - AL POTTER FIELD,Aurora Municipal Airport,Airport,ACE,HAMILTON,AURORA,NE,Public Use,40.894139,-97.994556,Yes
2297,JYR,YORK MUNI,York Municipal Airport,Airport,ACE,YORK,YORK,NE,Public Use,40.896417,-97.624111,Yes
2423,WMC,WINNEMUCCA MUNI,Winnemucca Municipal Airport,Airport,AWP,HUMBOLDT,WINNEMUCCA,NV,Public Use,40.896611,-117.805889,Yes
2510,3G4,ASHLAND COUNTY,Ashland County Airport,Airport,AGL,ASHLAND,ASHLAND,OH,Public Use,40.902972,-82.255639,Yes
4974,3G6,TRI-CITY,,Airport,AGL,MAHONING,SEBRING,OH,Public Use,40.906,-81.000028,No
5082,H11,SUNBURY,,Airport,AEA,NORTHUMBERLAND,SUNBURY,PA,Public Use,40.913142,-76.733022,No
2507,CAK,AKRON-CANTON RGNL,Akron Canton Regional Airport,Airport,AGL,SUMMIT,AKRON,OH,Federalized/Commercial,40.915056,-81.443639,Yes
3357,33U,DUTCH JOHN,Dutch John Airport,Airport,ANM,DAGGETT,DUTCH JOHN,UT,Public Use,40.917813,-109.390661,Yes
1211,PNT,PONTIAC MUNI,Pontiac Municipal Airport,Airport,AGL,LIVINGSTON,PONTIAC,IL,Public Use,40.924444,-88.623944,Yes
2282,GTE,QUINN FIELD,Quinn Field,Airport,ACE,DAWSON,GOTHENBURG,NE,Public Use,40.925483,-100.146569,Yes
1200,C66,MONMOUTH MUNI,Monmouth Municipal Airport,Airport,AGL,WARREN,MONMOUTH,IL,Public Use,40.929704,-90.631107,Yes
1179,GBG,GALESBURG MUNI,Galesburg Municipal Airport,Airport,AGL,KNOX,GALESBURG,IL,Public Use,40.938,-90.431139,Yes
1051,MPZ,MOUNT PLEASANT MUNI,Mt Pleasant Municipal Airport,Airport,ACE,HENRY,MOUNT PLEASANT,IA,Public Use,40.94659,-91.51107,Yes
2327,N07,LINCOLN PARK,Lincoln Park Airport,Airport,AEA,MORRIS,LINCOLN PARK,NJ,Public Use,40.947524,-74.314501,Yes
1269,RZL,JASPER COUNTY,Jasper County Airport,Airport,AGL,JASPER,RENSSELAER,IN,Public Use,40.947824,-87.182648,Yes
4967,38D,SALEM AIRPARK INC,,Airport,AGL,MAHONING,SALEM,OH,Public Use,40.948083,-80.862083,No
5049,8N8,DANVILLE,,Airport,AEA,NORTHUMBERLAND,DANVILLE,PA,Public Use,40.948352,-76.643926,No
2281,PMV,PLATTSMOUTH MUNI,Plattsmouth Municipal Airport,Airport,ACE,CASS,PLATTSMOUTH,NE,Public Use,40.948369,-95.917354,Yes
4958,6C2,OHIO DUSTING CO INC,,Airport,AGL,PUTNAM,PANDORA,OH,Public Use,40.952552,-83.982166,No
2443,HTO,EAST HAMPTON,East Hampton Airport,Airport,AEA,SUFFOLK,EAST HAMPTON,NY,Public Use,40.959417,-72.251667,Yes
4982,4G4,YOUNGSTOWN ELSER METRO,,Airport,AGL,MAHONING,YOUNGSTOWN,OH,Public Use,40.961795,-80.677326,No
2344,13N,TRINCA,Trinca Airport,Airport,AEA,SUSSEX,ANDOVER,NJ,Public Use,40.966056,-74.781667,Yes
2854,N35,PUNXSUTAWNEY MUNI,Punxsutawney Municipal Airport,Airport,AEA,JEFFERSON,PUNXSUTAWNEY,PA,Public Use,40.966675,-78.930005,Yes
2243,GRI,CENTRAL NEBRASKA RGNL,Central Nebraska Regional Airport,Airport,ACE,HALL,GRAND ISLAND,NE,Federalized/Commercial,40.967543,-98.309639,Yes
2512,2D1,BARBER,Barber Airport,Airport,AGL,STARK,ALLIANCE,OH,Public Use,40.969971,-81.098667,Yes
725,7V8,JULESBURG MUNI,Julesburg Municipal Airport,Airport,ANM,SEDGWICK,JULESBURG,CO,Public Use,40.970258,-102.315274,Yes
4816,1N7,BLAIRSTOWN,,Airport,AEA,WARREN,BLAIRSTOWN,NJ,Public Use,40.971139,-74.997472,No
5037,1N3,ALBERT,,Airport,AEA,CLEARFIELD,PHILIPSBURG,PA,Public Use,40.971754,-78.243379,No
486,ACV,ARCATA,Arcata Airport,Airport,AWP,HUMBOLDT,ARCATA/EUREKA,CA,Public Use,40.977833,-124.108472,Yes
1251,FWA,FORT WAYNE INTL,Fort Wayne Int'l Airport,Airport,AGL,ALLEN,FORT WAYNE,IN,Federalized/Commercial,40.978472,-85.195167,Yes
4956,4G3,MILLER,,Airport,AGL,MAHONING,ALLIANCE,OH,Public Use,40.98175,-81.042139,No
4141,O86,TRINITY CENTER,,Airport,AWP,TRINITY,TRINITY CENTER,CA,Public Use,40.98275,-122.693722,No
5259,40U,MANILA,,Airport,ANM,DAGGETT,MANILA,UT,Public Use,40.986389,-109.678528,No
2831,HZL,HAZLETON MUNI,Hazleton Municipal Airport,Airport,AEA,LUZERNE,HAZLETON,PA,Public Use,40.986778,-75.994889,Yes
2469,21N,MATTITUCK,Mattituck Aviation,Airport,AEA,SUFFOLK,MATTITUCK,NY,Public Use,40.986944,-72.519139,Yes
4953,1D4,MAYFIELD,,Airport,AGL,SUMMIT,AKRON,OH,Public Use,40.992556,-81.431779,No
1005,CRZ,CORNING MUNI,Corning Municipal Airport,Airport,ACE,ADAMS,CORNING,IA,Public Use,40.994125,-94.75503,Yes
987,4C8,ALBIA MUNI,Albia Municipal Airport,Airport,ACE,MONROE,ALBIA,IA,Public Use,40.996278,-92.765694,Yes
2805,N13,BLOOMSBURG MUNI,Bloomsburg Municipal Airport,Airport,AEA,COLUMBIA,BLOOMSBURG,PA,Public Use,40.997781,-76.436056,Yes
2606,3G3,WADSWORTH MUNI,Wadsworth Municipal Airport,Airport,AGL,MEDINA,WADSWORTH,OH,Public Use,41.003157,-81.75644,Yes
2316,12N,AEROFLEX-ANDOVER,Aeroflex-Andover Airport,Airport,AEA,SUSSEX,ANDOVER,NJ,Public Use,41.00862,-74.738034,Yes
1066,RDK,RED OAK MUNI,Red Oak Municipal Airport,Airport,ACE,MONTGOMERY,RED OAK,IA,Public Use,41.010833,-95.258861,Yes
2540,FDY,FINDLAY,Findlay Airport,Airport,AGL,HANCOCK,FINDLAY,OH,Public Use,41.012028,-83.668611,Yes
536,O89,FALL RIVER MILLS,Fall River Mills Airport,Airport,AWP,SHASTA,FALL RIVER MILLS,CA,Public Use,41.017361,-121.434972,Yes
1198,C75,MARSHALL COUNTY,Marshall County Airport,Airport,AGL,MARSHALL,LACON,IL,Public Use,41.019286,-89.386422,Yes
1001,CNC,CHARITON MUNI,Chariton Municipal Airport,Airport,ACE,LUCAS,CHARITON,IA,Public Use,41.019611,-93.359667,Yes
1007,CSQ,CRESTON MUNI,Creston Municipal Airport,Airport,ACE,UNION,CRESTON,IA,Public Use,41.021444,-94.363306,Yes
2843,UCP,NEW CASTLE MUNI,New Castle Municipal Airport,Airport,AEA,LAWRENCE,NEW CASTLE,PA,Public Use,41.025389,-80.413444,Yes
4824,3N5,NEWTON,,Airport,AEA,SUSSEX,NEWTON,NJ,Public Use,41.025389,-74.759278,No
4979,15G,WELTZIEN SKYPARK,,Airport,AGL,MEDINA,WADSWORTH,OH,Public Use,41.028388,-81.798467,No
2592,OWX,PUTNAM COUNTY,Putnam County Airport,Airport,AGL,PUTNAM,OTTAWA,OH,Public Use,41.035583,-83.982028,Yes
2865,N53,STROUDSBURG-POCONO,Stroudsburg-Pocono Airport,Airport,AEA,MONROE,EAST STROUDSBURG,PA,Public Use,41.035872,-75.160679,Yes
5371,DWX,DIXON,,Airport,ANM,CARBON,DIXON,WY,Public Use,41.037444,-107.492528,No
2506,AKR,AKRON FULTON INTL,Akron Fulton Int'l Airport,Airport,AGL,SUMMIT,AKRON,OH,Public Use,41.0375,-81.466917,Yes
2609,8G1,WILLARD,Willard Airport,Airport,AGL,HURON,WILLARD,OH,Public Use,41.03875,-82.724565,Yes
4118,O21,HOOPA,,Airport,AWP,HUMBOLDT,HOOPA,CA,Public Use,41.041472,-123.667806,No
5047,FIG,CLEARFIELD-LAWRENCE,,Airport,AEA,CLEARFIELD,CLEARFIELD,PA,Public Use,41.049134,-78.415158,No
4232,I75,OSCEOLA MUNI,,Airport,ACE,CLARKE,OSCEOLA,IA,Public Use,41.052222,-93.689139,No
1020,FFL,FAIRFIELD MUNI,Fairfield Municipal Airport,Airport,ACE,JEFFERSON,FAIRFIELD,IA,Public Use,41.05575,-91.980889,Yes
1255,RCR,FULTON COUNTY,Fulton County Airport,Airport,AGL,FULTON,ROCHESTER,IN,Public Use,41.065528,-86.181694,Yes
2502,HPN,WESTCHESTER COUNTY,Westchester County Airport,Airport,AEA,WESTCHESTER,WHITE PLAINS,NY,Federalized/Commercial,41.066944,-73.707556,Yes
1184,IKK,GREATER KANKAKEE,Greater Kankakee Airport,Airport,AGL,KANKAKEE,KANKAKEE,IL,Public Use,41.071389,-87.846278,Yes
2470,MTP,MONTAUK,Montauk Airport,Airport,AEA,SUFFOLK,MONTAUK,NY,Public Use,41.076667,-71.920472,Yes
2235,CNP,BILLY G RAY FIELD,Billy G Ray Field,Airport,ACE,DEUEL,CHAPPELL,NE,Public Use,41.077472,-102.464056,Yes
4327,RWN,ARENS FIELD,,Airport,AGL,PULASKI,WINAMAC,IN,Public Use,41.092263,-86.612871,No
2597,16G,SENECA COUNTY,Seneca County Airport,Airport,AGL,SENECA,TIFFIN,OH,Public Use,41.094056,-83.2125,Yes
2288,SNY,SIDNEY MUNI/LLOYD W. CARR FIELD,Sidney Municipal Airport,Airport,ACE,CHEYENNE,SIDNEY,NE,Public Use,41.099807,-102.984972,Yes
4313,3KK,KANKAKEE,,Airport,AGL,KANKAKEE,KANKAKEE,IL,Public Use,41.100032,-87.91671,No
4966,R47,RUHE'S,,Airport,AGL,PUTNAM,LEIPSIC,OH,Public Use,41.103106,-84.051889,No
1062,OTM,OTTUMWA RGNL,Ottumwa Industrial Airport,Airport,ACE,WAPELLO,OTTUMWA,IA,Public Use,41.107181,-92.447073,Yes
2242,07K,CENTRAL CITY MUNI - LARRY REINEKE FIELD,Central City Municipal Airport,Airport,ACE,MERRICK,CENTRAL CITY,NE,Public Use,41.111561,-98.051336,Yes
2422,LWL,WELLS MUNI/HARRIET FIELD,Harriet Field,Airport,AWP,ELKO,WELLS,NV,Public Use,41.117111,-114.922139,Yes
2286,OGA,SEARLE FIELD,Searle Airport,Airport,ACE,KEITH,OGALLALA,NE,Public Use,41.119472,-101.769694,Yes
2279,LBF,NORTH PLATTE RGNL AIRPORT LEE BIRD FIELD,North Platte Regional Airport,Airport,ACE,LINCOLN,NORTH PLATTE,NE,Federalized/Commercial,41.126222,-100.683667,Yes
2325,4N1,GREENWOOD LAKE,Greenwood Lake Airport,Airport,AEA,PASSAIC,WEST MILFORD,NJ,Public Use,41.128389,-74.346528,Yes
4952,04G,LANSDOWNE,,Airport,AGL,MAHONING,YOUNGSTOWN,OH,Public Use,41.130472,-80.619583,No
2567,1G5,MEDINA MUNI,Medina Municipal Airport,Airport,AGL,MEDINA,MEDINA,OH,Public Use,41.131444,-81.764917,Yes
4305,DTG,DWIGHT,,Airport,AGL,GRUNDY,DWIGHT,IL,Public Use,41.132622,-88.438645,No
2874,LHV,WILLIAM T. PIPER MEMORIAL,William T. Piper Memorial Airport,Airport,AEA,CLINTON,LOCK HAVEN,PA,Public Use,41.135778,-77.422306,Yes
2851,MPO,POCONO MOUNTAINS MUNI,Pocono Mountains Municipal Airport,Airport,AEA,MONROE,MOUNT POCONO,PA,Public Use,41.137694,-75.380056,Yes
4959,4P2,OLD PORTAGE,,Airport,AGL,SUMMIT,AKRON,OH,Public Use,41.137833,-81.549146,No
4138,O55,SOUTHARD FIELD,,Airport,AWP,LASSEN,BIEBER,CA,Public Use,41.139556,-121.123972,No
4360,SMD,SMITH FIELD,,Airport,AGL,ALLEN,FORT WAYNE,IN,Public Use,41.143361,-85.152778,No
2828,29D,GROVE CITY,Grove City Airport,Airport,AEA,MERCER,GROVE CITY,PA,Public Use,41.146028,-80.16775,Yes
4969,6D5,SCHMELTZER,,Airport,AGL,SUMMIT,AKRON,OH,Public Use,41.147277,-81.660403,No
5075,48P,ROCKY HILL,,Airport,AEA,MONROE,CRESCO,PA,Public Use,41.148556,-75.275278,No
3367,42U,MORGAN COUNTY,Morgan County Airport,Airport,ANM,MORGAN,MORGAN,UT,Public Use,41.148832,-111.766603,Yes
1274,C98,LAKE VILLAGE,Lake Village Airport,Airport,AGL,NEWTON,LAKE VILLAGE,IN,Public Use,41.150034,-87.462533,Yes
1278,C92,MENTONE,Mentone Airport,Airport,AGL,KOSCIUSKO,MENTONE,IN,Public Use,41.150043,-86.062497,Yes
2556,1G3,KENT STATE UNIV,Kent State University Airport,Airport,AGL,SUMMIT,KENT,OH,Public Use,41.151389,-81.415111,Yes
3688,82V,PINE BLUFFS MUNI,Pine Bluffs Municipal Airport,Airport,ANM,LARAMIE,PINE BLUFFS,WY,Public Use,41.152472,-104.13475,Yes
3668,CYS,CHEYENNE RGNL/JERRY OLSON FIELD,Cheyenne Regional Airport,Airport,ANM,LARAMIE,CHEYENNE,WY,Federalized/Commercial,41.155639,-104.810472,Yes
4964,67D,READER-BOTSFORD,,Airport,AGL,LORAIN,WELLINGTON,OH,Public Use,41.162553,-82.202656,No
761,BDR,IGOR I SIKORSKY MEMORIAL,Igor Sikorsky Memorial Airport,Airport,ANE,FAIRFIELD,BRIDGEPORT,CT,Public Use,41.163472,-73.126167,Yes
